num_prefill_tokens,num_decode_tokens,num_total_tokens,pd_ratio
961,1137,2098,0.8452066842568162
861,1188,2049,0.7247474747474747
1049,1583,2632,0.6626658243840808
383,544,927,0.7040441176470589
953,1366,2319,0.6976573938506588
986,1395,2381,0.706810035842294
948,1313,2261,0.722010662604722
874,1156,2030,0.7560553633217993
908,1315,2223,0.6904942965779468
876,1229,2105,0.7127746135069162
965,1392,2357,0.6932471264367817
1012,1460,2472,0.6931506849315069
997,1437,2434,0.6938065414057063
1043,1613,2656,0.6466212027278363
854,1337,2191,0.6387434554973822
1002,1377,2379,0.7276688453159041
974,1321,2295,0.7373202119606359
936,1334,2270,0.7016491754122939
976,1355,2331,0.7202952029520295
988,1388,2376,0.7118155619596542
879,1331,2210,0.6604057099924868
914,1335,2249,0.6846441947565544
905,1300,2205,0.6961538461538461
876,1270,2146,0.6897637795275591
1099,1509,2608,0.7282968853545394
795,1153,1948,0.6895056374674762
965,1435,2400,0.6724738675958188
977,1363,2340,0.7168011738811445
856,1166,2022,0.7341337907375644
909,1341,2250,0.6778523489932886
913,1293,2206,0.7061098221191029
855,1188,2043,0.7196969696969697
882,1130,2012,0.7805309734513274
791,1151,1942,0.687228496959166
953,1381,2334,0.6900796524257784
1136,1497,2633,0.7588510354041417
1044,1585,2629,0.6586750788643533
942,1302,2244,0.7235023041474654
938,1355,2293,0.692250922509225
855,1161,2016,0.7364341085271318
940,1179,2119,0.7972858354537744
930,1354,2284,0.6868537666174298
891,1295,2186,0.6880308880308881
819,1245,2064,0.6578313253012048
876,1258,2134,0.6963434022257552
836,1310,2146,0.6381679389312978
876,1262,2138,0.694136291600634
1045,1559,2604,0.6703014753046825
778,1301,2079,0.5980015372790162
914,1224,2138,0.7467320261437909
850,1314,2164,0.6468797564687976
688,1017,1705,0.6764995083579154
852,1219,2071,0.6989335520918786
871,1253,2124,0.6951316839584996
1014,1436,2450,0.7061281337047354
856,1141,1997,0.7502191060473269
872,1196,2068,0.7290969899665551
978,1118,2096,0.8747763864042933
1028,1659,2687,0.6196503918022905
813,1142,1955,0.7119089316987741
900,1333,2233,0.6751687921980495
854,1321,2175,0.6464799394398183
865,1370,2235,0.6313868613138686
732,989,1721,0.7401415571284126
832,1153,1985,0.7215958369470945
903,1406,2309,0.6422475106685633
812,1337,2149,0.6073298429319371
941,1354,2295,0.6949778434268833
901,1382,2283,0.6519536903039074
883,1431,2314,0.6170510132774284
890,1222,2112,0.7283142389525368
875,1295,2170,0.6756756756756757
839,1285,2124,0.6529182879377432
871,1263,2134,0.6896278701504355
943,1209,2152,0.7799834574028123
940,1385,2325,0.6787003610108303
903,1455,2358,0.6206185567010309
844,1286,2130,0.656298600311042
876,1441,2317,0.607911172796669
979,1544,2523,0.6340673575129534
1030,1608,2638,0.6405472636815921
799,1249,2048,0.6397117694155324
936,1253,2189,0.7470071827613727
889,1300,2189,0.6838461538461539
899,1354,2253,0.6639586410635155
791,994,1785,0.795774647887324
777,1193,1970,0.6512992455993294
796,1245,2041,0.6393574297188755
852,1139,1991,0.7480245829675154
848,1355,2203,0.625830258302583
802,1346,2148,0.5958395245170877
1002,1343,2345,0.746090841399851
932,1327,2259,0.7023360964581763
885,1399,2284,0.6325947105075054
799,1202,2001,0.6647254575707154
813,1171,1984,0.6942783945345858
868,1392,2260,0.6235632183908046
884,1430,2314,0.6181818181818182
820,1362,2182,0.6020558002936858
816,1255,2071,0.650199203187251
781,1173,1954,0.6658141517476556
928,1282,2210,0.7238689547581904
1051,1392,2443,0.7550287356321839
868,1235,2103,0.702834008097166
787,984,1771,0.7997967479674797
897,1270,2167,0.7062992125984252
926,1312,2238,0.7057926829268293
843,1336,2179,0.6309880239520959
901,1293,2194,0.6968290796597061
871,1211,2082,0.7192402972749794
902,1262,2164,0.7147385103011094
874,1347,2221,0.6488492947290274
955,1435,2390,0.6655052264808362
1078,1556,2634,0.6928020565552699
953,1496,2449,0.6370320855614974
1030,1509,2539,0.682571239231279
1010,1393,2403,0.7250538406317301
734,1144,1878,0.6416083916083916
994,1375,2369,0.722909090909091
791,1136,1927,0.6963028169014085
911,1051,1962,0.8667935299714558
779,1153,1932,0.6756287944492628
871,1281,2152,0.6799375487900078
841,1389,2230,0.605471562275018
861,1542,2403,0.5583657587548638
810,1289,2099,0.6283941039565555
1002,1567,2569,0.6394384173580089
942,1325,2267,0.7109433962264151
928,1337,2265,0.694091249065071
910,1242,2152,0.7326892109500805
924,1371,2295,0.6739606126914661
886,1431,2317,0.6191474493361285
896,1413,2309,0.6341118188251946
933,1515,2448,0.6158415841584158
871,1401,2272,0.6216987865810135
977,1396,2373,0.6998567335243553
919,1538,2457,0.5975292587776333
853,1127,1980,0.7568766637089619
858,1396,2254,0.6146131805157593
776,1259,2035,0.6163621922160445
881,1444,2325,0.6101108033240997
938,1331,2269,0.70473328324568
878,1167,2045,0.7523564695801199
844,1336,2180,0.6317365269461078
934,1511,2445,0.6181336863004633
938,1418,2356,0.6614950634696756
954,1397,2351,0.6828919112383679
1076,1557,2633,0.691072575465639
864,1320,2184,0.6545454545454545
987,1423,2410,0.6936050597329585
1110,1297,2407,0.8558211256746338
931,1411,2342,0.6598157335223246
900,1262,2162,0.7131537242472267
963,1514,2477,0.6360634081902246
922,1449,2371,0.6363008971704623
928,1385,2313,0.6700361010830325
855,1270,2125,0.6732283464566929
904,1361,2265,0.6642174871418075
1337,1494,2831,0.8949129852744311
936,1351,2287,0.692820133234641
979,1494,2473,0.6552878179384204
883,1404,2287,0.6289173789173789
1029,1561,2590,0.6591928251121076
977,1418,2395,0.6889985895627645
910,1462,2372,0.6224350205198358
978,1468,2446,0.6662125340599455
962,1458,2420,0.6598079561042524
903,1286,2189,0.7021772939346812
959,1264,2223,0.7587025316455697
1015,1430,2445,0.7097902097902098
1036,1368,2404,0.7573099415204678
956,1390,2346,0.6877697841726619
1034,1273,2307,0.812254516889238
1037,1375,2412,0.7541818181818182
973,1288,2261,0.7554347826086957
952,1427,2379,0.6671338472319551
1033,1396,2429,0.7399713467048711
1022,1385,2407,0.7379061371841156
781,1194,1975,0.6541038525963149
841,1330,2171,0.6323308270676692
945,1533,2478,0.6164383561643836
915,1258,2173,0.7273449920508744
842,1367,2209,0.6159473299195318
992,1294,2286,0.7666151468315301
882,1244,2126,0.7090032154340836
932,1222,2154,0.762684124386252
875,1236,2111,0.7079288025889967
986,1459,2445,0.6758053461274846
865,1318,2183,0.6562974203338392
969,1308,2277,0.7408256880733946
947,1416,2363,0.6687853107344632
1003,1532,2535,0.6546997389033943
859,1240,2099,0.692741935483871
954,1312,2266,0.7271341463414634
957,1364,2321,0.7016129032258065
878,1198,2076,0.7328881469115192
898,1331,2229,0.6746806912096168
873,1522,2395,0.573587385019711
989,1468,2457,0.6737057220708447
932,1365,2297,0.6827838827838828
930,1350,2280,0.6888888888888889
891,1396,2287,0.6382521489971347
1015,1267,2282,0.8011049723756906
944,1381,2325,0.6835626357711803
884,1285,2169,0.6879377431906615
943,1313,2256,0.7182025894897182
935,1312,2247,0.7126524390243902
933,1309,2242,0.7127578304048893
886,1487,2373,0.5958305312710155
877,1283,2160,0.6835541699142634
833,1208,2041,0.6895695364238411
766,1173,1939,0.6530264279624893
863,1204,2067,0.7167774086378738
1119,1496,2615,0.7479946524064172
933,1409,2342,0.6621717530163236
725,1213,1938,0.597691673536686
918,1128,2046,0.8138297872340425
988,1398,2386,0.7067238912732475
822,1080,1902,0.7611111111111111
1061,1341,2402,0.7912005965697241
869,1211,2080,0.717588769611891
902,1343,2245,0.6716306775874907
914,1322,2236,0.6913767019667171
801,1163,1964,0.6887360275150473
1024,1592,2616,0.6432160804020101
848,1184,2032,0.7162162162162162
987,1392,2379,0.709051724137931
813,1205,2018,0.674688796680498
849,1333,2182,0.6369092273068268
673,1006,1679,0.668986083499006
843,1277,2120,0.6601409553641346
910,1203,2113,0.7564422277639236
982,1119,2101,0.8775692582663092
944,1257,2201,0.750994431185362
810,1228,2038,0.6596091205211726
1054,1584,2638,0.6654040404040404
879,1241,2120,0.7082997582594682
936,1401,2337,0.6680942184154176
802,1054,1856,0.7609108159392789
923,1182,2105,0.7808798646362098
929,1338,2267,0.6943198804185351
865,1321,2186,0.6548069644208933
889,1391,2280,0.6391085549964055
1054,1338,2392,0.7877428998505231
988,1209,2197,0.8172043010752689
756,1043,1799,0.7248322147651006
1167,1557,2724,0.7495183044315993
901,1265,2166,0.7122529644268775
976,1483,2459,0.6581254214430209
906,1169,2075,0.7750213857998289
1063,1380,2443,0.7702898550724637
819,1182,2001,0.6928934010152284
845,1023,1868,0.8260019550342131
978,1210,2188,0.8082644628099174
792,1310,2102,0.6045801526717557
878,1450,2328,0.6055172413793104
989,1314,2303,0.7526636225266362
947,1444,2391,0.6558171745152355
1072,1618,2690,0.6625463535228677
826,1163,1989,0.710232158211522
893,1245,2138,0.7172690763052209
952,1422,2374,0.6694796061884669
795,1158,1953,0.6865284974093264
966,1494,2460,0.6465863453815262
904,1167,2071,0.7746358183376179
910,1483,2393,0.6136210384356036
954,1534,2488,0.621903520208605
756,1017,1773,0.7433628318584071
933,1191,2124,0.783375314861461
1143,1510,2653,0.756953642384106
948,1457,2405,0.6506520247083047
1019,1292,2311,0.7886996904024768
908,1438,2346,0.631432545201669
972,1461,2433,0.6652977412731006
1002,1329,2331,0.7539503386004515
1059,1534,2593,0.6903520208604954
964,1404,2368,0.6866096866096866
1020,1459,2479,0.6991089787525703
967,1506,2473,0.6420982735723771
1033,1479,2512,0.6984448951994591
1157,1396,2553,0.8287965616045845
1014,1174,2188,0.8637137989778535
1040,1521,2561,0.6837606837606838
886,1239,2125,0.7150928167877321
917,1225,2142,0.7485714285714286
1060,1401,2461,0.7566024268379729
823,1159,1982,0.7100949094046591
838,1112,1950,0.7535971223021583
955,1322,2277,0.7223903177004538
871,1177,2048,0.740016992353441
995,1463,2458,0.6801093643198907
902,1321,2223,0.6828160484481454
938,1222,2160,0.7675941080196399
902,1172,2074,0.7696245733788396
920,1314,2234,0.700152207001522
936,1500,2436,0.624
917,989,1906,0.9271991911021232
941,1256,2197,0.7492038216560509
920,1243,2163,0.7401448109412712
940,1428,2368,0.6582633053221288
856,1170,2026,0.7316239316239316
950,1120,2070,0.8482142857142857
1001,1506,2507,0.6646746347941567
961,1268,2229,0.7578864353312302
895,1250,2145,0.716
876,1116,1992,0.7849462365591398
901,1309,2210,0.6883116883116883
903,1348,2251,0.6698813056379822
759,1322,2081,0.5741301059001512
894,1021,1915,0.8756121449559255
991,1323,2314,0.7490551776266062
921,1387,2308,0.6640230713770728
850,1163,2013,0.7308684436801376
945,1411,2356,0.6697377746279235
989,1379,2368,0.7171863669325598
950,1254,2204,0.7575757575757576
870,1338,2208,0.6502242152466368
909,1050,1959,0.8657142857142858
957,1338,2295,0.7152466367713004
907,1027,1934,0.8831548198636806
836,1151,1987,0.7263249348392702
909,1098,2007,0.8278688524590164
842,1133,1975,0.7431597528684908
935,1386,2321,0.6746031746031746
882,1329,2211,0.6636568848758465
715,1124,1839,0.6361209964412812
840,975,1815,0.8615384615384616
874,1301,2175,0.6717909300538047
873,1119,1992,0.7801608579088471
937,1151,2088,0.8140747176368376
866,1134,2000,0.763668430335097
868,1314,2182,0.6605783866057838
916,1264,2180,0.7246835443037974
886,1330,2216,0.6661654135338346
802,967,1769,0.8293691830403309
909,1211,2120,0.7506193228736582
874,1086,1960,0.8047882136279927
885,1119,2004,0.7908847184986595
998,1190,2188,0.838655462184874
932,1388,2320,0.6714697406340058
854,1424,2278,0.5997191011235955
895,1209,2104,0.7402812241521919
889,1198,2087,0.7420701168614358
878,1393,2271,0.6302943287867911
817,1185,2002,0.6894514767932489
784,1219,2003,0.6431501230516817
1119,1501,2620,0.7455029980013325
958,1396,2354,0.6862464183381088
903,1289,2192,0.7005430566330488
862,1335,2197,0.6456928838951311
890,1204,2094,0.739202657807309
802,1178,1980,0.6808149405772496
847,1448,2295,0.5849447513812155
901,1259,2160,0.715647339158062
862,1240,2102,0.6951612903225807
815,1350,2165,0.6037037037037037
779,1259,2038,0.6187450357426529
1014,1470,2484,0.689795918367347
814,1451,2265,0.5609924190213645
864,1032,1896,0.8372093023255814
907,1415,2322,0.6409893992932862
886,1416,2302,0.6257062146892656
868,1500,2368,0.5786666666666667
786,1162,1948,0.6764199655765921
931,1120,2051,0.83125
774,1107,1881,0.6991869918699187
1015,1352,2367,0.7507396449704142
925,1340,2265,0.6902985074626866
1010,1305,2315,0.7739463601532567
1087,1478,2565,0.7354533152909337
877,1128,2005,0.7774822695035462
996,1376,2372,0.7238372093023255
932,1142,2074,0.8161120840630472
1083,1309,2392,0.8273491214667685
947,1322,2269,0.716338880484115
1009,1253,2262,0.8052673583399841
944,1288,2232,0.7329192546583851
890,1252,2142,0.7108626198083067
979,1421,2400,0.6889514426460239
966,1292,2258,0.7476780185758514
979,1582,2561,0.6188369152970923
936,1460,2396,0.6410958904109589
978,1453,2431,0.6730901582931865
824,1180,2004,0.6983050847457627
722,1266,1988,0.5703001579778831
834,1277,2111,0.6530931871574002
967,1429,2396,0.6766969909027292
922,1160,2082,0.7948275862068965
927,1275,2202,0.7270588235294118
875,1262,2137,0.6933438985736925
742,772,1514,0.961139896373057
932,1303,2235,0.7152724481964697
960,1291,2251,0.7436096049573974
826,1036,1862,0.7972972972972973
1006,1107,2113,0.9087624209575428
870,1247,2117,0.6976744186046512
964,1194,2158,0.8073701842546064
957,1254,2211,0.7631578947368421
696,885,1581,0.7864406779661017
1038,1494,2532,0.6947791164658634
975,1331,2306,0.7325319308790383
829,1207,2036,0.6868268434134217
820,1157,1977,0.7087294727744166
1025,1400,2425,0.7321428571428571
892,1169,2061,0.7630453378956373
943,1262,2205,0.7472266244057052
926,1414,2340,0.6548797736916548
895,1353,2248,0.6614929785661493
783,1194,1977,0.6557788944723618
909,1306,2215,0.6960183767228177
1009,1522,2531,0.6629434954007885
1061,1430,2491,0.7419580419580419
994,1137,2131,0.8742304309586632
966,1366,2332,0.7071742313323572
1076,1488,2564,0.7231182795698925
970,1303,2273,0.7444359171143515
992,1307,2299,0.7589900535577658
1002,1464,2466,0.6844262295081968
925,1489,2414,0.6212222968435192
794,1079,1873,0.7358665430954587
962,1332,2294,0.7222222222222222
999,1261,2260,0.7922283901665345
928,1336,2264,0.6946107784431138
789,1153,1942,0.6843018213356461
1026,1663,2689,0.6169573060733614
1007,1469,2476,0.685500340367597
1059,1439,2498,0.7359277275886031
961,1177,2138,0.816482582837723
1034,1379,2413,0.7498187092095722
1074,1606,2680,0.6687422166874222
1075,1349,2424,0.7968865826538176
1028,1170,2198,0.8786324786324786
970,1453,2423,0.6675843083275981
945,1389,2334,0.6803455723542117
996,1371,2367,0.7264770240700219
1145,1532,2677,0.7473890339425587
887,1199,2086,0.7397831526271893
1070,1476,2546,0.7249322493224932
1008,1522,2530,0.6622864651773982
1008,1303,2311,0.7735993860322333
1000,1346,2346,0.7429420505200595
1018,1392,2410,0.7313218390804598
836,1267,2103,0.65982636148382
934,1136,2070,0.8221830985915493
936,1196,2132,0.782608695652174
1076,1474,2550,0.7299864314789688
1130,1645,2775,0.6869300911854104
889,1245,2134,0.7140562248995984
828,1291,2119,0.6413632842757552
1026,1460,2486,0.7027397260273973
906,1328,2234,0.6822289156626506
948,1385,2333,0.6844765342960288
949,1486,2435,0.6386271870794078
1027,1431,2458,0.7176799440950384
834,1204,2038,0.6926910299003323
775,1046,1821,0.7409177820267686
1100,1532,2632,0.7180156657963447
1027,1349,2376,0.7613046701260193
946,1538,2484,0.6150845253576073
984,1463,2447,0.6725905673274094
936,1337,2273,0.700074794315632
875,1122,1997,0.7798573975044564
942,1326,2268,0.7104072398190046
967,1231,2198,0.7855402112103981
998,1314,2312,0.7595129375951294
903,1370,2273,0.6591240875912409
788,1182,1970,0.6666666666666666
884,1373,2257,0.6438455935906774
950,1330,2280,0.7142857142857143
902,1161,2063,0.7769164513350559
927,1305,2232,0.7103448275862069
750,1034,1784,0.7253384912959381
851,1319,2170,0.645185746777862
970,1425,2395,0.6807017543859649
893,1412,2305,0.6324362606232294
876,1191,2067,0.7355163727959698
835,1356,2191,0.6157817109144543
868,1241,2109,0.6994359387590653
806,1087,1893,0.7414903403863845
950,1218,2168,0.7799671592775042
1040,1403,2443,0.7412687099073414
775,1134,1909,0.6834215167548501
895,979,1874,0.9141981613891726
869,1271,2140,0.6837136113296617
705,1120,1825,0.6294642857142857
855,1249,2104,0.6845476381104884
935,1278,2213,0.7316118935837246
850,1177,2027,0.7221750212404418
785,1162,1947,0.6755593803786575
908,1160,2068,0.7827586206896552
908,1336,2244,0.6796407185628742
851,1311,2162,0.6491228070175439
971,1403,2374,0.692088382038489
957,1431,2388,0.6687631027253669
883,1257,2140,0.7024661893396977
941,1195,2136,0.7874476987447698
836,1381,2217,0.6053584359160029
827,1134,1961,0.7292768959435626
813,1151,1964,0.7063423110338836
929,1170,2099,0.794017094017094
826,1190,2016,0.6941176470588235
895,1259,2154,0.7108816521048451
812,1192,2004,0.6812080536912751
826,1414,2240,0.5841584158415841
878,1277,2155,0.687548942834769
986,1332,2318,0.7402402402402403
938,1158,2096,0.8100172711571675
881,1019,1900,0.8645731108930323
850,1278,2128,0.6651017214397497
840,1161,2001,0.7235142118863049
849,1149,1998,0.7389033942558747
960,1359,2319,0.7064017660044151
812,1266,2078,0.641390205371248
948,1256,2204,0.7547770700636943
801,1088,1889,0.7362132352941176
869,1264,2133,0.6875
829,1157,1986,0.7165082108902333
743,1210,1953,0.6140495867768595
919,1364,2283,0.6737536656891495
859,1333,2192,0.6444111027756939
886,1351,2237,0.6558105107327905
945,1307,2252,0.7230298393267024
859,1114,1973,0.7710951526032316
916,1367,2283,0.6700804681784931
801,1292,2093,0.6199690402476781
770,1021,1791,0.7541625857002938
850,1217,2067,0.6984387838948234
844,1280,2124,0.659375
876,1252,2128,0.6996805111821086
880,1294,2174,0.6800618238021638
914,1307,2221,0.6993114001530222
875,1369,2244,0.6391526661796932
790,1219,2009,0.6480721903199343
837,1173,2010,0.7135549872122762
799,1357,2156,0.5887988209285188
807,1317,2124,0.6127562642369021
919,1450,2369,0.6337931034482759
991,1327,2318,0.7467972871137905
781,1254,2035,0.6228070175438597
784,917,1701,0.8549618320610687
946,1222,2168,0.7741407528641571
970,1480,2450,0.6554054054054054
904,1367,2271,0.6613021214337966
867,1418,2285,0.6114245416078985
867,1243,2110,0.6975060337892196
995,1387,2382,0.7173756308579669
950,1315,2265,0.7224334600760456
820,1171,1991,0.7002561912894961
923,1394,2317,0.6621233859397417
899,1343,2242,0.6693968726731199
817,984,1801,0.8302845528455285
911,1178,2089,0.7733446519524618
925,1266,2191,0.7306477093206951
789,1173,1962,0.6726342710997443
770,1292,2062,0.5959752321981424
959,1505,2464,0.6372093023255814
878,1456,2334,0.603021978021978
934,1435,2369,0.6508710801393728
988,1485,2473,0.6653198653198653
933,1403,2336,0.6650035637918745
887,1332,2219,0.6659159159159159
889,1318,2207,0.6745068285280729
933,1368,2301,0.6820175438596491
903,1480,2383,0.6101351351351352
908,1437,2345,0.6318719554627696
863,1313,2176,0.6572734196496572
870,1278,2148,0.6807511737089202
926,1192,2118,0.7768456375838926
993,1544,2537,0.6431347150259067
786,1129,1915,0.6961913197519929
913,1190,2103,0.7672268907563026
889,1276,2165,0.6967084639498433
856,1085,1941,0.7889400921658987
884,1275,2159,0.6933333333333334
909,1370,2279,0.6635036496350365
817,1210,2027,0.675206611570248
769,931,1700,0.8259935553168636
909,1346,2255,0.6753343239227341
837,1249,2086,0.6701361088871097
971,1474,2445,0.658751696065129
966,1447,2413,0.6675881133379405
1041,1429,2470,0.728481455563331
976,1363,2339,0.7160674981658107
1000,1461,2461,0.6844626967830253
747,1131,1878,0.6604774535809018
853,1309,2162,0.6516424751718869
940,1477,2417,0.6364251861882194
961,1368,2329,0.702485380116959
890,1164,2054,0.7646048109965635
1019,1482,2501,0.6875843454790823
905,1352,2257,0.6693786982248521
903,1367,2270,0.6605705925384052
849,1065,1914,0.7971830985915493
1058,1560,2618,0.6782051282051282
1007,1544,2551,0.6522020725388601
1056,1619,2675,0.6522544780728845
919,1440,2359,0.6381944444444444
990,1511,2501,0.6551952349437459
981,1182,2163,0.8299492385786802
977,1617,2594,0.6042053184910328
928,1194,2122,0.7772194304857621
1543,2415,3958,0.6389233954451345
1295,2160,3455,0.5995370370370371
1504,2305,3809,0.6524945770065076
1510,2238,3748,0.6747095621090259
1542,2443,3985,0.6311911584117887
1414,2369,3783,0.5968763191219923
1563,2445,4008,0.6392638036809816
1402,2224,3626,0.6303956834532374
1467,2510,3977,0.5844621513944223
1470,2354,3824,0.6244689889549703
1438,2109,3547,0.6818397344713134
1606,2456,4062,0.6539087947882736
1464,2492,3956,0.5874799357945425
1511,2327,3838,0.6493339063171465
1480,2589,4069,0.5716492854383932
1437,2463,3900,0.5834348355663824
1507,2362,3869,0.6380186282811177
1607,2489,4096,0.6456408196062676
1641,2413,4054,0.680066307501036
1502,2333,3835,0.6438062580368624
1567,2413,3980,0.6493990882718608
1534,2269,3803,0.6760687527545174
1540,2453,3993,0.6278026905829597
1201,1900,3101,0.6321052631578947
1394,2362,3756,0.5901778154106689
1114,1828,2942,0.6094091903719913
1438,2377,3815,0.6049642406394615
1518,2245,3763,0.6761692650334076
1374,2322,3696,0.5917312661498708
1373,2081,3454,0.6597789524267179
1446,2345,3791,0.6166311300639659
1325,2161,3486,0.6131420638593243
1378,2329,3707,0.5916702447402319
1133,2077,3210,0.5454983148772268
1466,2458,3924,0.596419853539463
1553,2315,3868,0.6708423326133909
1374,2422,3796,0.5672997522708505
1523,2562,4085,0.5944574551131928
1440,2555,3995,0.5636007827788649
1433,2581,4014,0.555211158465711
1282,2199,3481,0.5829922692132787
1396,2494,3890,0.5597433841218925
1635,2426,4061,0.6739488870568837
879,1379,2258,0.6374184191443075
1001,2039,3040,0.4909269249632172
787,1433,2220,0.5491974877878576
883,1271,2154,0.6947285601888277
851,1492,2343,0.5703753351206434
955,1460,2415,0.6541095890410958
598,916,1514,0.6528384279475983
1469,2570,4039,0.5715953307392996
1424,2550,3974,0.5584313725490196
1468,2519,3987,0.5827709408495435
1308,2455,3763,0.5327902240325866
1409,2592,4001,0.5435956790123457
1449,2637,4086,0.5494880546075085
1332,2408,3740,0.553156146179402
1420,2482,3902,0.572119258662369
1459,2469,3928,0.5909275010125556
1434,2504,3938,0.5726837060702875
652,1007,1659,0.64746772591857
1587,2432,4019,0.6525493421052632
1362,1704,3066,0.7992957746478874
1764,2147,3911,0.8216115510013973
1540,2363,3903,0.6517139229792637
1181,1645,2826,0.7179331306990882
1609,1485,3094,1.0835016835016835
980,1647,2627,0.5950212507589556
714,997,1711,0.7161484453360081
1182,1735,2917,0.6812680115273775
1187,1819,3006,0.6525563496426608
1444,2399,3843,0.6019174656106712
873,1449,2322,0.6024844720496895
1514,2165,3679,0.6993071593533488
1609,2149,3758,0.7487203350395533
1743,2154,3897,0.8091922005571031
1310,1733,3043,0.7559145989613387
1025,1500,2525,0.6833333333333333
1614,2364,3978,0.682741116751269
1438,1991,3429,0.7222501255650426
1445,2006,3451,0.7203389830508474
1606,1825,3431,0.88
1190,1669,2859,0.7130017974835231
1652,2151,3803,0.7680148768014877
1786,2181,3967,0.8188904172397983
1636,2328,3964,0.7027491408934707
1230,1542,2772,0.7976653696498055
1026,1765,2791,0.5813031161473088
925,1470,2395,0.6292517006802721
1462,2546,4008,0.5742340926944226
1408,2443,3851,0.5763405648792468
1032,1612,2644,0.6401985111662531
1003,1624,2627,0.6176108374384236
1645,2072,3717,0.793918918918919
627,1081,1708,0.580018501387604
1775,2176,3951,0.8157169117647058
1615,2234,3849,0.7229185317815577
1059,1813,2872,0.5841147269718698
1380,2552,3932,0.5407523510971787
1178,2307,3485,0.5106198526224534
1480,2557,4037,0.5788032850997262
1759,2285,4044,0.7698030634573304
1748,2137,3885,0.8179691155825924
1496,2039,3535,0.7336929867582148
1729,2113,3842,0.8182678655939423
1661,2282,3943,0.7278702892199824
1533,1934,3467,0.7926577042399172
1612,2062,3674,0.7817652764306499
1439,2062,3501,0.6978661493695442
1701,2330,4031,0.7300429184549356
1491,2452,3943,0.6080750407830342
1729,2291,4020,0.7546922741161065
1926,1734,3660,1.1107266435986158
1633,2331,3964,0.7005577005577005
1639,2319,3958,0.7067701595515309
1599,2052,3651,0.7792397660818714
1475,2472,3947,0.5966828478964401
1646,2125,3771,0.7745882352941177
1555,2460,4015,0.6321138211382114
1595,2221,3816,0.7181449797388564
1516,2529,4045,0.5994464215104784
1677,2326,4003,0.7209802235597592
1449,2236,3685,0.6480322003577818
1397,2181,3578,0.6405318661164603
1699,2355,4054,0.7214437367303609
1566,2376,3942,0.6590909090909091
1746,2088,3834,0.8362068965517241
1666,2386,4052,0.6982397317686505
1753,2159,3912,0.8119499768411301
1601,2352,3953,0.6806972789115646
1494,2292,3786,0.6518324607329843
1244,1791,3035,0.6945840312674484
1597,2234,3831,0.7148612354521039
1607,2427,4034,0.6621343222084879
1479,2225,3704,0.6647191011235956
1682,2373,4055,0.7088074167720185
1568,2485,4053,0.6309859154929578
1655,2360,4015,0.701271186440678
1553,2369,3922,0.6555508653440271
1695,2397,4092,0.7071339173967459
1623,2162,3785,0.7506938020351527
1376,2096,3472,0.6564885496183206
1287,1957,3244,0.657639243740419
1553,1674,3227,0.9277180406212664
1594,2489,4083,0.6404178384893532
1624,2386,4010,0.680637049455155
1444,2116,3560,0.6824196597353497
1533,2367,3900,0.6476552598225602
1544,2469,4013,0.625354394491697
1395,2182,3577,0.6393217231897342
1333,1864,3197,0.7151287553648069
1578,2110,3688,0.747867298578199
1420,2188,3608,0.6489945155393053
1578,2391,3969,0.6599749058971142
1485,2407,3892,0.6169505608641462
1567,2196,3763,0.7135701275045537
2059,1639,3698,1.2562538133007932
1693,2138,3831,0.7918615528531338
1672,2192,3864,0.7627737226277372
1225,2060,3285,0.5946601941747572
1482,2387,3869,0.6208630079597821
1343,1977,3320,0.6793120890237734
2499,787,3286,3.1753494282083863
1029,1640,2669,0.6274390243902439
1100,1600,2700,0.6875
972,1605,2577,0.6056074766355141
1037,1776,2813,0.5838963963963963
1427,2162,3589,0.6600370027752082
1058,1821,2879,0.5809994508511807
1050,1583,2633,0.6632975363234365
1302,1875,3177,0.6944
1344,2086,3430,0.6442953020134228
1301,1989,3290,0.6540975364504776
1135,1645,2780,0.6899696048632219
927,1417,2344,0.6541990119971771
1201,1836,3037,0.6541394335511983
1227,1752,2979,0.7003424657534246
1312,2033,3345,0.6453516969995081
1016,1418,2434,0.7165021156558533
855,1481,2336,0.5773126266036462
1454,2380,3834,0.6109243697478992
1068,1726,2794,0.6187717265353418
1465,2025,3490,0.7234567901234568
1542,2532,4074,0.6090047393364929
696,1019,1715,0.6830225711481845
1194,1690,2884,0.7065088757396449
1309,2184,3493,0.5993589743589743
1548,2460,4008,0.6292682926829268
982,1813,2795,0.5416436845008273
1283,1916,3199,0.6696242171189979
1584,2377,3961,0.6663862010938157
1102,1793,2895,0.6146123814835471
1287,1878,3165,0.6853035143769968
955,1533,2488,0.6229615133724723
1267,1982,3249,0.6392532795156408
1152,1947,3099,0.5916795069337443
1266,2071,3337,0.6112988894253983
1465,2585,4050,0.5667311411992263
1004,1651,2655,0.6081162931556632
1022,1552,2574,0.6585051546391752
950,1535,2485,0.6188925081433225
849,1271,2120,0.6679779701022817
1368,2052,3420,0.6666666666666666
816,1259,2075,0.6481334392374901
967,1495,2462,0.6468227424749163
1390,2366,3756,0.5874894336432798
1087,1957,3044,0.5554420030659172
1240,2322,3562,0.5340223944875108
1444,2587,4031,0.5581754928488597
1555,2214,3769,0.7023486901535682
1430,2377,3807,0.6015986537652503
